55	Inflammatory Bowel Diseases
56	Alloxan Diabetes|Diabetes Mellitus, Experimental|Hypersensitivity|Pneumonia|Lobar Pneumonia|Prostatic Neoplasms|Streptozotocin Diabetes|Myocardial Ischemia|Malignant neoplasm of prostate|Experimental Lung Inflammation|Allergic Reaction|Pneumonitis
57	Hepatitis, Toxic|Hypersensitivity|Liver Cirrhosis, Experimental|Chronic Obstructive Airway Disease|Pneumonia|Lobar Pneumonia|Reperfusion Injury|Respiratory Hypersensitivity|Shock, Hemorrhagic|Injury wounds|Wounds and Injuries|Bronchial Hyperreactivity|Juvenile-Onset Still Disease|Hepatitis, Autoimmune|Drug-Induced Liver Disease|Experimental Lung Inflammation|Hepatitis, Drug-Induced|Chronic Airflow Obstruction|Allergic Reaction|Traumatic injury|Juvenile arthritis|Drug-Induced Acute Liver Injury|Pneumonitis|Juvenile psoriatic arthritis|Research-Related Injuries|Chemical and Drug Induced Liver Injury|Chemically-Induced Liver Toxicity|Familial Ménière disease
58	Rheumatoid Arthritis|Bone Resorption|Malignant neoplasm of breast|Cholestasis|Esophageal Neoplasms|Heart failure|Congestive heart failure|Hypertensive disease|Inflammation|Left-Sided Heart Failure|Chronic Obstructive Airway Disease|Degenerative polyarthritis|Pulmonary Fibrosis|Reperfusion Injury|Shock, Hemorrhagic|Dermatologic disorders|Injury wounds|Wounds and Injuries|Hamman-Rich syndrome|Osteoarthrosis Deformans|Myocardial Ischemia|Dermatitis, Allergic Contact|Heart Failure, Right-Sided|Middle Cerebral Artery Syndrome|Acute Lung Injury|Arsenic Poisoning, Inorganic|Nervous System, Organic Arsenic Poisoning|Arsenic Poisoning|Malignant neoplasm of esophagus|Breast Carcinoma|Middle Cerebral Artery Thrombosis|Middle Cerebral Artery Occlusion|Infarction, Middle Cerebral Artery|Middle Cerebral Artery Embolus|Left Middle Cerebral Artery Infarction|Embolic Infarction, Middle Cerebral Artery|Thrombotic Infarction, Middle Cerebral Artery|Right Middle Cerebral Artery Infarction|Arsenic Encephalopathy|Arsenic Induced Polyneuropathy|Mammary Neoplasms, Human|Mammary Neoplasms|Chronic Airflow Obstruction|Myocardial Failure|Heart Decompensation|Traumatic injury|Research-Related Injuries
59	Hypersensitivity|Pneumonia|Lobar Pneumonia|Experimental Lung Inflammation|Allergic Reaction|Pneumonitis
60	Adenocarcinoma|Alcoholic Intoxication|Alcoholic Intoxication, Chronic|Angina, Unstable|Arthritis, Psoriatic|Rheumatoid Arthritis|Barrett Esophagus|Behcet Syndrome|Bipolar Disorder|Malignant neoplasm of urinary bladder|Bladder Neoplasm|Malignant neoplasm of breast|Cachexia|Non-Small Cell Lung Carcinoma|Squamous cell carcinoma|Neoplastic Cell Transformation|Cholestasis|Ulcerative Colitis|Colorectal Carcinoma|Colorectal Neoplasms|Delirium|Mental Depression|Depressive disorder|Down Syndrome|Edema|Endometrial Neoplasms|Peptic Esophagitis|Eye Infections, Bacterial|Fatty Liver|Fever|Gastroesophageal reflux disease|Glioblastoma|Glomerulonephritis|Hepatitis, Alcoholic|Hepatolenticular Degeneration|Hyperalgesia|Pulmonary Hypertension|Inflammation|Keratitis|Leishmaniasis, Cutaneous|Leishmaniasis, Visceral|Chronic Obstructive Airway Disease|Malignant neoplasm of stomach|Nicotine Dependence|Pain, Intractable|Pancreatic Neoplasm|Pancreatitis|Bullous pemphigoid|Postherpetic neuralgia|Prostatic Neoplasms|Pulmonary Fibrosis|Reperfusion Injury|Staphylococcal Infections|Stomach Neoplasms|Thyroid Neoplasm|Tobacco Dependence|Tobacco Use Disorder|Hamman-Rich syndrome|Leishmaniasis, New World|Urban cutaneous leishmaniasis|Myocardial Preinfarction Syndrome|Thyroid Gland Follicular Adenoma|Anasarca|Streptococcal pneumonia|Lichenoid Eruptions|Adenocarcinoma, Basal Cell|Adenocarcinoma, Oxyphilic|Carcinoma, Cribriform|Carcinoma, Granular Cell|Adenocarcinoma, Tubular|Giant Cell Glioblastoma|Depressed mood|Malignant mesothelioma|Malignant neoplasm of pancreas|Malignant neoplasm of prostate|Nicotine Use Disorder|Down Syndrome, Partial Trisomy 21|Trisomy 21, Meiotic Nondisjunction|Allodynia|Endometrial Carcinoma|Chronic Alcoholic Hepatitis|Thyroid carcinoma|Breast Carcinoma|Trisomy 21, Mitotic Nondisjunction|Hyperalgesia, Primary|Hyperalgesia, Secondary|Tactile Allodynia|Hyperalgesia, Thermal|ovarian neoplasm|Malignant neoplasm of ovary|Mammary Neoplasms, Human|Barrett Epithelium|Staphylococcus aureus infection|Mammary Neoplasms|Colorectal Cancer|Chronic Airflow Obstruction|Hepatic Form of Wilson Disease|Glioblastoma Multiforme|Bright Disease|Hereditary Diffuse Gastric Cancer|Liver carcinoma|Steatohepatitis|Mechanical Allodynia|Familial Ménière disease
61	Alopecia Areata|Malignant neoplasm of breast|Primary biliary cirrhosis|Hepatoma, Morris|Hepatoma, Novikoff|Hypersensitivity|Biliary cirrhosis|Liver Cirrhosis, Experimental|Liver Neoplasms, Experimental|Neoplasm Recurrence, Local|Pneumonia|Lobar Pneumonia|Experimental Hepatoma|Biliary Cirrhosis, Secondary|Interstitial Cystitis|Malignant mesothelioma|Chronic interstitial cystitis|Breast Carcinoma|Experimental Lung Inflammation|Mammary Neoplasms, Human|Mammary Neoplasms|Allergic Reaction|Painful Bladder Syndrome|Pneumonitis|Familial Ménière disease
62	Ulcerative Colitis|Hypersensitivity|Hypertensive disease|Mastitis|Pneumonia|Lobar Pneumonia|Pyemia|Septicemia|Juvenile-Onset Still Disease|Middle Cerebral Artery Syndrome|Sepsis|Middle Cerebral Artery Thrombosis|Middle Cerebral Artery Occlusion|Infarction, Middle Cerebral Artery|Middle Cerebral Artery Embolus|Left Middle Cerebral Artery Infarction|Embolic Infarction, Middle Cerebral Artery|Thrombotic Infarction, Middle Cerebral Artery|Right Middle Cerebral Artery Infarction|Experimental Lung Inflammation|Allergic Reaction|Severe Sepsis|Juvenile arthritis|Pneumonitis|Juvenile psoriatic arthritis|Vascular Remodeling|Pulmonary Arterial Remodeling
63	Alopecia Areata|Autoimmune Diseases|Dermatitis, Atopic|Contact Dermatitis|Glomerulonephritis|Hypersensitivity|Inflammation|Ischemia|Pleural Diseases|Pneumonia|Lobar Pneumonia|Cerebrovascular accident|Eczema, Infantile|Contact hypersensitivity|Acute Cerebrovascular Accidents|Experimental Lung Inflammation|Allergic Reaction|Bright Disease|Pneumonitis
64	Malignant tumor of colon|Ulcerative Colitis|Colonic Neoplasms|IGA Glomerulonephritis|Inflammatory Bowel Diseases|Peutz-Jeghers Syndrome|Adenomatous Polyps
65	Inflammation
66	Alloxan Diabetes|Cardiac Arrhythmia|Asthma|Atrial Fibrillation|Cardiovascular Diseases|Cartilage Diseases|Neoplastic Cell Transformation|Cerebrovascular Disorders|Diabetes Mellitus, Experimental|Diabetes Mellitus, Non-Insulin-Dependent|Gastrointestinal Diseases|Focal glomerulosclerosis|Congenital Heart Defects|Cardiomegaly|Heart failure|Congestive heart failure|Hepatorenal Syndrome|Diaphragmatic Hernia|Hyperalgesia|Hypercholesterolemia|Hypertensive disease|Pulmonary Hypertension|Hypertrophy|Hypotension|Inflammation|Kidney Diseases|Kidney Failure, Acute|Left-Sided Heart Failure|Liver Cirrhosis, Experimental|Marginal ulcer|Myocardial Reperfusion Injury|Nephrosis|Pain|Parkinson Disease|Peptic Ulcer|Pre-Eclampsia|Cardiomyopathies, Primary|Pulmonary Fibrosis|Kidney Failure|Reperfusion Injury|Respiratory Distress Syndrome, Adult|Myocardial Diseases, Secondary|Streptozotocin Diabetes|Cerebrovascular accident|Subarachnoid Hemorrhage|Ureteral obstruction|Urinary Retention|Chondromalacia|Hamman-Rich syndrome|Hyalinosis, Segmental Glomerular|Left Ventricular Hypertrophy|Oral Ulcer|Premature Birth|Myocardial Ischemia|Pain, Burning|Ache|Radiating pain|Paroxysmal atrial fibrillation|Heart Failure, Right-Sided|Middle Cerebral Artery Syndrome|Cerebrovascular Insufficiency|Erectile dysfunction|Acute Lung Injury|Cardiovascular Abnormalities|Overactive Detrusor|Perinatal Subarachnoid Hemorrhage|Craniofacial Abnormalities|Bradycardia|Allodynia|Pain, Splitting|Pain, Crushing|Subarachnoid Hemorrhage, Spontaneous|Mood Disorders|Functional Gastrointestinal Disorders|Cerebrovascular Occlusion|Middle Cerebral Artery Thrombosis|Middle Cerebral Artery Occlusion|Infarction, Middle Cerebral Artery|Hyperalgesia, Primary|Hyperalgesia, Secondary|Tactile Allodynia|Hyperalgesia, Thermal|Pain, Migratory|Suffering, Physical|Subarachnoid Hemorrhage, Aneurysmal|Middle Cerebral Artery Embolus|Left Middle Cerebral Artery Infarction|Embolic Infarction, Middle Cerebral Artery|Thrombotic Infarction, Middle Cerebral Artery|Right Middle Cerebral Artery Infarction|Acute Cerebrovascular Accidents|Lewy Body Disease|Subarachnoid Hemorrhage, Intracranial|Cardiomyopathies|Overactive Bladder|Cardiac Hypertrophy|Cholera Infantum|Renal Insufficiency|Acute Kidney Insufficiency|Auriculo-condylar syndrome|Myocardial Failure|Heart Decompensation|Persistent atrial fibrillation|Acute kidney injury|QUESTION MARK EARS, ISOLATED|Mechanical Allodynia|familial atrial fibrillation|AURICULOCONDYLAR SYNDROME 3
67	Craniosynostosis|Orbital separation excessive|Inflammation|Obesity|Acrocephaly|Craniofrontonasal dysplasia|Brachycephaly|Scaphycephaly|Trigonocephaly|Synostotic Posterior Plagiocephaly|Metopic synostosis|Frontonasal dysplasia|Synostotic Anterior Plagiocephaly|Intellectual Disability
68	Adenocarcinoma|Alcoholic Intoxication, Chronic|Arthritis, Adjuvant-Induced|Bile Duct Neoplasms|Malignant neoplasm of urinary bladder|Bladder Neoplasm|Brain Neoplasms|Malignant neoplasm of breast|Malignant Neoplasms|Carcinoma|Malignant tumor of colon|Malignant neoplasm of endometrium|Adenocarcinoma of prostate|Rectal Carcinoma|Non-Small Cell Lung Carcinoma|Squamous cell carcinoma|Cardiomyopathy, Dilated|Uterine Cervical Neoplasm|Colonic Neoplasms|Colorectal Carcinoma|Colorectal Neoplasms|Dermatitis|Diabetes Mellitus, Non-Insulin-Dependent|Endometriosis|Esophageal Neoplasms|gallbladder neoplasm|Glioblastoma|Glioma|Head and Neck Neoplasms|Head Neoplasms|Insulin Resistance|Kidney Failure, Acute|Lung Neoplasms|Malignant neoplasm of stomach|Animal Mammary Neoplasms|Mammary Neoplasms, Experimental|Marijuana Abuse|Mesothelioma|Nasopharyngeal Neoplasms|Neck Neoplasms|Neoplasm Invasiveness|Neoplasm Metastasis|Neoplasm Recurrence, Local|Osteosarcoma|Pancreatic Neoplasm|Papilloma|Adenomatous Polyposis Coli|Prostatic Neoplasms|Rectal Neoplasms|Stomach Neoplasms|Unipolar Depression|Autosomal Recessive Polycystic Kidney Disease|Alcohol abuse|Squamous cell carcinoma of lung|Small cell carcinoma of lung|Adenocarcinoma of lung (disorder)|Esophageal carcinoma|Malignant neoplasm of gallbladder|Malignant neoplasm of brain|Benign neoplasm of esophagus|Carcinoma in situ of esophagus|Adenocarcinoma, Basal Cell|Adenocarcinoma, Oxyphilic|Carcinoma, Cribriform|Carcinoma, Granular Cell|Adenocarcinoma, Tubular|Anaplastic carcinoma|Carcinoma, Spindle-Cell|Undifferentiated carcinoma|Carcinomatosis|Papilloma, Squamous Cell|Papillomatosis|Adrenocortical carcinoma|Cholangiocarcinoma|gliosarcoma|Disease Exacerbation|Cancer of Nasopharynx|Malignant neoplasm of lung|Chloracne|Endometrioma|Malignant Head and Neck Neoplasm|Squamous cell carcinoma of esophagus|Giant Cell Glioblastoma|Intrahepatic Cholangiocarcinoma|Malignant mesothelioma|Carcinoma in situ of endometrium|Malignant neoplasm of pancreas|Squamous cell carcinoma of tongue|Malignant neoplasm of prostate|Craniofacial Abnormalities|Endometrial Carcinoma|Malignant neoplasm of esophagus|Breast Carcinoma|Carcinoma of lung|Bile duct carcinoma|Multiple lipomata|Cancer of Neck|Cancer of Head|Upper Aerodigestive Tract Neoplasms|ovarian neoplasm|Insulin Sensitivity|Arthritis, Collagen-Induced|Arthritis, Experimental|Malignant neoplasm of ovary|Endometrial adenocarcinoma|Squamous cell carcinoma of the head and neck|Mammary Carcinoma, Animal|Mammary Neoplasms, Human|Major Depressive Disorder|Adenocarcinoma of large intestine|Cardiomyopathy, Familial Idiopathic|Mammary Neoplasms|Colorectal Cancer|Acute Kidney Insufficiency|Glioblastoma Multiforme|Hereditary Diffuse Gastric Cancer|Liver carcinoma|Acute kidney injury|Polyposis, Adenomatous Intestinal|Familial Intestinal Polyposis|Extrahepatic Cholangiocarcinoma|Head and Neck Carcinoma|INFLAMMATORY SKIN AND BOWEL DISEASE, NEONATAL, 2|cervical cancer
69	Anoxemia|Anoxia|Autoimmune Diseases|Brain Ischemia|Cholangitis|Cholestasis|Intrahepatic Cholestasis|Cocaine Abuse|Hydronephrosis|Inflammation|Ischemia|Lung Neoplasms|Mesothelioma|Prostatic Neoplasms|Reperfusion Injury|Schizophrenia|Juvenile-Onset Still Disease|Cocaine-Related Disorders|Hypoxia|Malignant neoplasm of lung|Malignant neoplasm of prostate|Cocaine Dependence|Hypoxemia|Bipolar I disorder|Cerebral Ischemia|Juvenile arthritis|Juvenile psoriatic arthritis
70	HIV Infections|Inflammation|Kidney Neoplasm|Leukemia, Myelocytic, Acute|Acute Myeloid Leukemia, M1|Precancerous Conditions|Condition, Preneoplastic|Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse|Malignant neoplasm of kidney|Lymphoma, Lymphocytic, Intermediate|Acute Myeloid Leukemia (AML-M2)|HIV Coinfection
71	Anemia|Cooley's anemia|Anemia, Hemolytic|Anemia, Hemolytic, Acquired|Anemia, Microangiopathic|beta Thalassemia|Calcinosis|CNS disorder|Cognition Disorders|Coronary Arteriosclerosis|Experimental Autoimmune Encephalomyelitis|Fatigue|Heart Diseases|Ventricular Septal Defects|Hemoglobin F Disease|Hemolytic-Uremic Syndrome|Hypertensive disease|Inflammation|Kidney Diseases|Kidney Failure, Acute|Kidney Failure, Chronic|melanoma|Myocardial Infarction|Neoplasm Invasiveness|Neoplasm Metastasis|Nerve Degeneration|Pancytopenia|Paraneoplastic Syndromes|Poisoning|Cardiomyopathies, Primary|Pulmonary Embolism|Kidney Failure|Sarcoma, Engelbreth-Holm-Swarm|Sarcoma, Experimental|Sarcoma, Jensen|Myocardial Diseases, Secondary|Shock, Cardiogenic|Status Epilepticus|Gastric ulcer|Thrombocytopenia|Thrombosis|Thyroid Neoplasm|Uremia|Vascular Diseases|Venous Thrombosis|Ventricular Fibrillation|Tachycardia, Ventricular|Thalassemia Minor|Injuries, Acute Brain|Lassitude|Thrombus|Deep Vein Thrombosis|Thyroid Gland Follicular Adenoma|Polyneuropathy|Microangiopathic hemolytic anemia|Congenital diaphragmatic hernia|Tumoral calcinosis|Congenital hernia of foramen of Morgagni|Congenital hernia of foramen of Bochdalek|Brain Injuries|Degenerative Diseases, Central Nervous System|Petit mal status|Polyneuropathy, Motor|Thalassemia Intermedia|Brain Lacerations|Grand Mal Status Epilepticus|Complex Partial Status Epilepticus|Polyneuropathy, Critical Illness|Brain Injuries, Focal|Microcalcification|Pulmonary Thromboembolisms|Neurodegenerative Disorders|Thyroid carcinoma|Polyneuropathy, Familial|Acquired Polyneuropathy|Status Epilepticus, Subclinical|Non-Convulsive Status Epilepticus|Simple Partial Status Epilepticus|Degenerative Diseases, Spinal Cord|Cardiomyopathies|Weight decreased|Renal Insufficiency|Acute Kidney Insufficiency|Coronary Artery Disease|Liver carcinoma|Acute kidney injury|MICROVASCULAR COMPLICATIONS OF DIABETES, SUSCEPTIBILITY TO, 2 (finding)|Hematopoetic Myelodysplasia|MYELODYSPLASTIC SYNDROME
72	Fatty Liver|Hepatitis|Inflammation|Liver Cirrhosis|Liver Cirrhosis, Experimental|Malignant neoplasm of stomach|Neoplasms, Experimental|Stomach Neoplasms|Fibrosis, Liver|Hereditary Diffuse Gastric Cancer|Steatohepatitis
73	Gastroenteritis|Inflammation|melanoma|Pruritus|Myocardial Ischemia
74	Cleft upper lip|Cleft Palate|Cocaine Abuse|Endogenous depression|Depressive disorder|Tonic-Clonic Epilepsy|Glioma|Gliosis|Cardiomegaly|Diaphragmatic Hernia|Inflammation|Jacksonian Seizure|Kidney Diseases|Liver Cirrhosis|Liver Cirrhosis, Experimental|Melancholia|Mesothelioma|Nephrotic Syndrome|Nerve Degeneration|Oral Submucous Fibrosis|Periapical Periodontitis|Prenatal Exposure Delayed Effects|Prostatic Neoplasms|Pulmonary Fibrosis|Reperfusion Injury|Schizophrenia|Seizures|Thrombocythemia, Essential|Unipolar Depression|Injury wounds|Wounds and Injuries|Corneal Neovascularization|Gestational Diabetes|Injuries, Acute Brain|Hamman-Rich syndrome|Depressive Syndrome|Complex partial seizures|Myocardial Ischemia|Generalized seizures|Seizures, Clonic|Disease Exacerbation|Cocaine-Related Disorders|Fibrosis, Liver|mixed gliomas|Brain Injuries|Visual seizure|Tonic Seizures|Epileptic drop attack|Brain Lacerations|Depression, Neurotic|Malignant neoplasm of prostate|Anterior Cerebral Circulation Infarction|Seizures, Somatosensory|Seizures, Auditory|Olfactory seizure|Gustatory seizure|Vertiginous seizure|Brain Injuries, Focal|Tonic - clonic seizures|Periodontitis, Acute Nonsuppurative|Mood Disorders|Malignant Glioma|Cocaine Dependence|Non-epileptic convulsion|Single Seizure|Cryptogenic Tonic-Clonic Epilepsy|Epilepsy, Tonic-Clonic, Familial|Epilepsy, Tonic-Clonic, Symptomatic|Atonic Absence Seizures|Convulsive Seizures|Seizures, Focal|Seizures, Sensory|Anterior Circulation Brain Infarction|Brain Infarction, Posterior Circulation|Venous Infarction, Brain|Brain Infarction|Cardiac Hypertrophy|Cleft palate, isolated|Traumatic injury|Thrombocytosis, Autosomal Dominant|Nonepileptic Seizures|Astrocytosis|Research-Related Injuries|Convulsions|Absence Seizures|Epileptic Seizures|Myoclonic Seizures|Generalized Absence Seizures
75	Alcoholic Intoxication, Chronic|Bipolar Disorder|Mental Depression|Involutional Depression|Depressive disorder|Hyperalgesia|Hypertensive disease|Inflammation|Marijuana Abuse|Neuralgia|Neuralgia, Supraorbital|Tachycardia|Neuralgia, Vidian|Tachyarrhythmia|Alcohol abuse|Neuralgia, Atypical|Neuralgia, Stump|Drug-induced depressive state|Neuralgia, Perineal|Neuralgia, Iliohypogastric Nerve|Allodynia|Mood Disorders|Hyperalgesia, Primary|Hyperalgesia, Secondary|Tactile Allodynia|Hyperalgesia, Thermal|Neuralgia, Ilioinguinal|Nerve Pain|Paroxysmal Nerve Pain|Major Depressive Disorder|Involutional paraphrenia|Psychosis, Involutional|Mechanical Allodynia|EPILEPSY, FAMILIAL TEMPORAL LOBE, 8
76	Hydrops Fetalis|Inflammation|Mucopolysaccharidosis IV|Mucopolysaccharidosis, MPS-IV-A|Mucopolysaccharidosis type IVB|Hyperammonemia|Colorectal Cancer|GALNS Deficiency|Intellectual Disability|GALNS Deficiency
77	Rheumatoid Arthritis|Malignant neoplasm of breast|Burkitt Lymphoma|Carcinoma|Eosinophilia|Eosinophilia, Tropical|Hodgkin Disease|Inflammation|Precursor B-Cell Lymphoblastic Leukemia-Lymphoma|Adult T-Cell Lymphoma/Leukemia|Animal Mammary Neoplasms|Mammary Neoplasms, Experimental|Metaplasia|Mixed Cellularity Hodgkin Lymphoma|Hodgkin lymphoma, lymphocyte depletion|Anaplastic carcinoma|Carcinoma, Spindle-Cell|Undifferentiated carcinoma|Carcinomatosis|Adult Hodgkin Lymphoma|Neoplasm of uncertain or unknown behavior of breast|Breast Carcinoma|Breast adenocarcinoma|Mammary Carcinoma, Animal|Lymphocyte Rich Classical Hodgkin Lymphoma|Precursor B-cell lymphoblastic leukemia|Nodular Lymphocyte Predominant Hodgkin Lymphoma|Barakat syndrome|Cakut
78	Alcoholic Intoxication, Chronic|Cholestasis, Extrahepatic|Drug toxicity|Fever|Hepatitis, Toxic|Hyperalgesia|Inflammation|Multiple Organ Failure|Myocardial Infarction|Myocardial Reperfusion Injury|Necrosis|Neuralgia|Pulmonary Fibrosis|Pyemia|Septicemia|Neuralgia, Supraorbital|Adverse reaction to drug|Neuralgia, Vidian|Hamman-Rich syndrome|Myocardial Ischemia|Neuralgia, Atypical|Neuralgia, Stump|Sepsis|Systemic Vasculitis|Squamous cell carcinoma of esophagus|Leukostasis|Neuralgia, Perineal|Neuralgia, Iliohypogastric Nerve|Allodynia|Hyperalgesia, Primary|Hyperalgesia, Secondary|Tactile Allodynia|Hyperalgesia, Thermal|Neuralgia, Ilioinguinal|Nerve Pain|Paroxysmal Nerve Pain|Drug-Induced Liver Disease|Hepatitis, Drug-Induced|Severe Sepsis|Neuropathy, Painful|Mechanical Allodynia|Drug-Induced Acute Liver Injury|Chemical and Drug Induced Liver Injury|Chemically-Induced Liver Toxicity
79	Alloxan Diabetes|Alzheimer's Disease|Anemia, Hemolytic|Anemia, Hemolytic, Acquired|Anemia, Microangiopathic|Asthma|Blood Coagulation Disorders|Malignant neoplasm of breast|Carotid Artery Diseases|Colitis|Coronary Arteriosclerosis|Presenile dementia|Contact Dermatitis|Diabetes Mellitus, Experimental|Diabetes Mellitus, Non-Insulin-Dependent|Diabetic Angiopathies|Iron Metabolism Disorders|Drug toxicity|Fibrosis|Growth Disorders|Cardiomegaly|Heart failure|Congestive heart failure|Hemolysis (disorder)|Hepatitis|Hepatitis, Toxic|Hepatorenal Syndrome|Hyperinsulinism|Hyperplasia|Hypertensive disease|Inflammation|Insulin Resistance|Ischemia|Kidney Failure, Acute|Kidney Failure, Chronic|Learning Disorders|Left-Sided Heart Failure|Leishmaniasis, Visceral|Liver Cirrhosis, Experimental|Liver diseases|Liver neoplasms|Chronic Obstructive Airway Disease|Lung Neoplasms|Malignant neoplasm of stomach|Mammary Neoplasms, Experimental|Microangiopathy, Diabetic|Neoplasm Invasiveness|Obesity|Pancreatic Diseases|Parkinson Disease|Pneumonia|Lobar Pneumonia|Pre-Eclampsia|Prostatic Neoplasms|Pulmonary Emphysema|Pulmonary Fibrosis|Reperfusion Injury|Retinal Diseases|Schizophrenia|Status Epilepticus|Stomach Neoplasms|Streptozotocin Diabetes|Thrombosis|Adverse reaction to drug|Injury wounds|Wounds and Injuries|Hamman-Rich syndrome|Liver Dysfunction|Thrombus|Myocardial Ischemia|Gastroparesis|Adrenoleukodystrophy|Contact hypersensitivity|Vascular System Injuries|Mastocytosis, Systemic|Microangiopathic hemolytic anemia|Centriacinar Emphysema|Heart Failure, Right-Sided|Intravascular hemolysis|Malignant neoplasm of lung|Panacinar Emphysema|Degenerative Diseases, Central Nervous System|Petit mal status|Indolent Systemic Mastocytosis|Lung Injury|Familial Alzheimer Disease (FAD)|Grand Mal Status Epilepticus|Extravascular Hemolysis|Malignant neoplasm of liver|Malignant neoplasm of prostate|Complex Partial Status Epilepticus|Alzheimer Disease, Late Onset|Neurodegenerative Disorders|Acute Confusional Senile Dementia|Carotid Atherosclerosis|External Carotid Artery Diseases|Breast Carcinoma|Alzheimer's Disease, Focal Onset|Alzheimer Disease, Early Onset|Internal Carotid Artery Diseases|Arterial Diseases, Common Carotid|Adult Learning Disorders|Learning Disturbance|Learning Disabilities|Status Epilepticus, Subclinical|Non-Convulsive Status Epilepticus|Simple Partial Status Epilepticus|Degenerative Diseases, Spinal Cord|Drug-Induced Liver Disease|Experimental Lung Inflammation|Insulin Sensitivity|Aggressive Systemic Mastocytosis|Mammary Neoplasms, Human|Endogenous Hyperinsulinism|Exogenous Hyperinsulinism|Compensatory Hyperinsulinemia|Hepatitis, Drug-Induced|Developmental Academic Disorder|Cardiac Hypertrophy|Mammary Neoplasms|Adrenomyeloneuropathy|Chronic Airflow Obstruction|Acute Kidney Insufficiency|Cirrhosis|Hereditary Diffuse Gastric Cancer|Heme Oxygenase 1 Deficiency|SPINOCEREBELLAR ATAXIA 17|Coronary Artery Disease|Myocardial Failure|Heart Decompensation|Chronic Lung Injury|Focal Emphysema|Acute kidney injury|Cerebral Hemorrhage|Traumatic injury|Drug-Induced Acute Liver Injury|Pneumonitis|Research-Related Injuries|Chemical and Drug Induced Liver Injury|Chemically-Induced Liver Toxicity
80	Autistic Disorder|Malignant neoplasm of urinary bladder|Bladder Neoplasm|Brain Neoplasms|Malignant neoplasm of breast|Malignant Neoplasms|Carcinoma|Malignant neoplasm of skin|Squamous cell carcinoma|Carcinoma, Transitional Cell|Hypertrophic Cardiomyopathy|Neoplastic Cell Transformation|Malignant tumor of cervix|Uterine Cervical Neoplasm|Charcot-Marie-Tooth Disease|Adenoid Cystic Carcinoma|Cytopenia|Hemangiosarcoma|Hepatoma, Morris|Hepatoma, Novikoff|Hydrops Fetalis|Leukemia, Myelocytic, Acute|Liver neoplasms|Liver Neoplasms, Experimental|Lung Neoplasms|Malignant neoplasm of stomach|Animal Mammary Neoplasms|Mammary Neoplasms, Experimental|melanoma|Mouth Neoplasms|Neoplasm Invasiveness|Neoplasms, Experimental|Neoplastic Processes|Neuroblastoma|Noonan Syndrome|Papilloma|Penile Neoplasms|Precancerous Conditions|Prostatic Neoplasms|Rhabdomyosarcoma|Seminoma|Skin Neoplasms|Splenic Neoplasms|Stomach Neoplasms|Thyroid Neoplasm|Tongue Neoplasms|Turner Syndrome, Male|Experimental Hepatoma|Thyroid Gland Follicular Adenoma|Cutaneous Melanoma|Adenocarcinoma of lung (disorder)|Malignant neoplasm of tongue|Malignant neoplasm of mouth|Malignant neoplasm of spleen|Malignant neoplasm of penis|Malignant neoplasm of brain|Benign neoplasm of bladder|Carcinoma in situ of bladder|Congenital anemia|Anaplastic carcinoma|Carcinoma, Spindle-Cell|Undifferentiated carcinoma|Carcinomatosis|Papilloma, Squamous Cell|Papillomatosis|Thymic Carcinoma|Hepatocellular Adenoma|Follicular thyroid carcinoma|Epithelioid and spindle cell nevus|Disease Exacerbation|Papillary thyroid carcinoma|Malignant neoplasm of lung|Organoid Nevus Phakomatosis|Congenital myopathy (disorder)|Condition, Preneoplastic|Cervix carcinoma|NEVUS, EPIDERMAL (disorder)|Woolly hair nevus|Malignant neoplasm of liver|Nevus spilus|Verrucous epidermal nevus|Malignant neoplasm of prostate|Cortical Dysplasia|Inflammatory linear verrucous epidermal nevus|Benign neoplasm of brain, unspecified|Neoplasm of uncertain or unknown behavior of bladder|Neoplasm of uncertain or unknown behavior of breast|Epileptic encephalopathy|Thyroid carcinoma|Costello syndrome (disorder)|Breast Carcinoma|Carcinoma of bladder|Brain Tumor, Primary|Recurrent Brain Neoplasm|Primary malignant neoplasm of brain|Carcinoma in situ of uterine cervix|Breast adenocarcinoma|Mammary Carcinoma, Animal|Mammary Neoplasms, Human|Sarcoma|Cardio-facio-cutaneous syndrome|Adenocarcinoma of large intestine|Mammary Neoplasms|Neoplasms, Intracranial|Female Pseudo-Turner Syndrome|Hereditary Diffuse Gastric Cancer|GIANT PIGMENTED HAIRY NEVUS|Malformations of Cortical Development|MYOPATHY, CONGENITAL, WITH EXCESS OF MUSCLE SPINDLES|Urothelial Carcinoma|Liver carcinoma|Thyroid cancer, follicular|Phacomatosis pigmentokeratotica|Linear Verrucous Epidermal Nevus|Thymus Neoplasms|Intellectual Disability|Nevus sebaceous|Nevus, Keratinocytic, Nonepidermolytic|THYROID CANCER, NONMEDULLARY, 2
